ID of ingredient concentration	index	ID of product (if we want to link to it)	ID of active ingredient instance	type	Concentration	value	unit
ID			I 'is about'	TYPE		I 'has value'	I 'has unit'
PESTON:0920645	20645	PESTON:0113833	PESTON:0720645	ingredient concentration	50	50	UOM:%25
PESTON:0920646	20646	PESTON:0114443	PESTON:0720646	ingredient concentration	50	50	UOM:%25
PESTON:0920647	20647	PESTON:0114574	PESTON:0720647	ingredient concentration	50	50	UOM:%25
PESTON:0920648	20648	PESTON:0114575	PESTON:0720648	ingredient concentration	50	50	UOM:%25
PESTON:0920649	20649	PESTON:0115337	PESTON:0720649	ingredient concentration	50	50	UOM:%25
PESTON:0920650	20650	PESTON:0116281	PESTON:0720650	ingredient concentration	50	50	UOM:%25
PESTON:0920651	20651	PESTON:0116575	PESTON:0720651	ingredient concentration	50	50	UOM:%25
PESTON:0920652	20652	PESTON:0117725	PESTON:0720652	ingredient concentration	50	50	UOM:%25
PESTON:0920653	20653	PESTON:0107995	PESTON:0720653	ingredient concentration	75	75	UOM:%25
PESTON:0920654	20654	PESTON:0107996	PESTON:0720654	ingredient concentration	75	75	UOM:%25
PESTON:0920655	20655	PESTON:0107997	PESTON:0720655	ingredient concentration	75	75	UOM:%25
PESTON:0920656	20656	PESTON:0110683	PESTON:0720656	ingredient concentration	75	75	UOM:%25
PESTON:0920657	20657	PESTON:0111816	PESTON:0720657	ingredient concentration	75	75	UOM:%25
PESTON:0920658	20658	PESTON:0111929	PESTON:0720658	ingredient concentration	75	75	UOM:%25
PESTON:0920659	20659	PESTON:0111949	PESTON:0720659	ingredient concentration	75	75	UOM:%25
PESTON:0920660	20660	PESTON:0112006	PESTON:0720660	ingredient concentration	75	75	UOM:%25
PESTON:0920661	20661	PESTON:0112237	PESTON:0720661	ingredient concentration	75	75	UOM:%25
PESTON:0920662	20662	PESTON:0112308	PESTON:0720662	ingredient concentration	75	75	UOM:%25
PESTON:0920663	20663	PESTON:0112346	PESTON:0720663	ingredient concentration	75	75	UOM:%25
PESTON:0920664	20664	PESTON:0112496	PESTON:0720664	ingredient concentration	75	75	UOM:%25
PESTON:0920665	20665	PESTON:0112543	PESTON:0720665	ingredient concentration	75	75	UOM:%25
PESTON:0920666	20666	PESTON:0112789	PESTON:0720666	ingredient concentration	75	75	UOM:%25
PESTON:0920667	20667	PESTON:0112893	PESTON:0719240	ingredient concentration	75	75	UOM:%25
PESTON:0920668	20668	PESTON:0113447	PESTON:0720668	ingredient concentration	75	75	UOM:%25
PESTON:0920669	20669	PESTON:0114135	PESTON:0720669	ingredient concentration	75	75	UOM:%25
PESTON:0920670	20670	PESTON:0114255	PESTON:0720670	ingredient concentration	75	75	UOM:%25
PESTON:0920671	20671	PESTON:0114434	PESTON:0720671	ingredient concentration	75	75	UOM:%25
PESTON:0920672	20672	PESTON:0114624	PESTON:0720672	ingredient concentration	75	75	UOM:%25
PESTON:0920673	20673	PESTON:0114625	PESTON:0720673	ingredient concentration	75	75	UOM:%25
PESTON:0920674	20674	PESTON:0114877	PESTON:0720674	ingredient concentration	75	75	UOM:%25
PESTON:0920675	20675	PESTON:0115270	PESTON:0720675	ingredient concentration	75	75	UOM:%25
PESTON:0920676	20676	PESTON:0115285	PESTON:0720676	ingredient concentration	75	75	UOM:%25
PESTON:0920677	20677	PESTON:0115561	PESTON:0720677	ingredient concentration	75	75	UOM:%25
PESTON:0920678	20678	PESTON:0115562	PESTON:0720678	ingredient concentration	75	75	UOM:%25
PESTON:0920679	20679	PESTON:0115563	PESTON:0720679	ingredient concentration	75	75	UOM:%25
PESTON:0920680	20680	PESTON:0115662	PESTON:0720680	ingredient concentration	75	75	UOM:%25
PESTON:0920681	20681	PESTON:0115979	PESTON:0720681	ingredient concentration	75	75	UOM:%25
PESTON:0920682	20682	PESTON:0115980	PESTON:0720682	ingredient concentration	75	75	UOM:%25
PESTON:0920683	20683	PESTON:0116028	PESTON:0720683	ingredient concentration	75	75	UOM:%25
PESTON:0920684	20684	PESTON:0116042	PESTON:0720684	ingredient concentration	75	75	UOM:%25
PESTON:0920685	20685	PESTON:0116085	PESTON:0720685	ingredient concentration	75	75	UOM:%25
PESTON:0920686	20686	PESTON:0116500	PESTON:0720686	ingredient concentration	75	75	UOM:%25
PESTON:0920687	20687	PESTON:0116506	PESTON:0720687	ingredient concentration	75	75	UOM:%25
PESTON:0920688	20688	PESTON:0116507	PESTON:0720688	ingredient concentration	75	75	UOM:%25
PESTON:0920689	20689	PESTON:0116516	PESTON:0720689	ingredient concentration	75	75	UOM:%25
PESTON:0920690	20690	PESTON:0116530	PESTON:0720690	ingredient concentration	75	75	UOM:%25
PESTON:0920691	20691	PESTON:0116652	PESTON:0720691	ingredient concentration	75	75	UOM:%25
PESTON:0920692	20692	PESTON:0117280	PESTON:0720692	ingredient concentration	75	75	UOM:%25
PESTON:0920693	20693	PESTON:0117679	PESTON:0720693	ingredient concentration	75	75	UOM:%25
PESTON:0920694	20694	PESTON:0115718	PESTON:0720694	ingredient concentration	8.3	8.3	UOM:%25
PESTON:0920695	20695	PESTON:0113701	PESTON:0720695	ingredient concentration	10	10	UOM:%25
PESTON:0920696	20696	PESTON:0115187	PESTON:0720696	ingredient concentration	15	15	UOM:%25
PESTON:0920697	20697	PESTON:0115975	PESTON:0720697	ingredient concentration	15	15	UOM:%25
PESTON:0920698	20698	PESTON:0116171	PESTON:0720698	ingredient concentration	15	15	UOM:%25
PESTON:0920699	20699	PESTON:0116532	PESTON:0720699	ingredient concentration	15	15	UOM:%25
PESTON:0920700	20700	PESTON:0114525	PESTON:0720700	ingredient concentration	16.7	16.7	UOM:%25
PESTON:0920701	20701	PESTON:0112642	PESTON:0720701	ingredient concentration	22.2	22.2	UOM:%25
PESTON:0920702	20702	PESTON:0108335	PESTON:0720702	ingredient concentration	25	25	UOM:%25
PESTON:0920703	20703	PESTON:0108363	PESTON:0720703	ingredient concentration	25	25	UOM:%25
PESTON:0920704	20704	PESTON:0113327	PESTON:0720704	ingredient concentration	25	25	UOM:%25
PESTON:0920705	20705	PESTON:0115063	PESTON:0720705	ingredient concentration	25	25	UOM:%25
PESTON:0920706	20706	PESTON:0115674	PESTON:0720706	ingredient concentration	25	25	UOM:%25
PESTON:0920707	20707	PESTON:0117254	PESTON:0720707	ingredient concentration	25	25	UOM:%25
PESTON:0920708	20708	PESTON:0117308	PESTON:0720708	ingredient concentration	25	25	UOM:%25
PESTON:0920709	20709	PESTON:0116778	PESTON:0720709	ingredient concentration	37.5	37.5	UOM:%25
PESTON:0920710	20710	PESTON:0116800	PESTON:0720710	ingredient concentration	16.7 %	16.7	UOM:%25
PESTON:0920711	20711	PESTON:0108060	PESTON:0720711	ingredient concentration	11.5	11.5	UOM:%25
PESTON:0920712	20712	PESTON:0106227	PESTON:0720712	ingredient concentration	44.4	44.4	UOM:%25
PESTON:0920713	20713	PESTON:0106325	PESTON:0720713	ingredient concentration			
PESTON:0920714	20714	PESTON:0106326	PESTON:0720714	ingredient concentration			
PESTON:0920715	20715	PESTON:0100225	PESTON:0720715	ingredient concentration	5	5	UOM:%25
PESTON:0920716	20716	PESTON:0106417	PESTON:0720716	ingredient concentration	5	5	UOM:%25
PESTON:0920717	20717	PESTON:0110792	PESTON:0720717	ingredient concentration	5	5	UOM:%25
PESTON:0920718	20718	PESTON:0106202	PESTON:0720718	ingredient concentration	9.7	9.7	UOM:%25
PESTON:0920719	20719	PESTON:0104740	PESTON:0720719	ingredient concentration	19	19	UOM:%25
PESTON:0920720	20720	PESTON:0100985	PESTON:0720720	ingredient concentration	20	20	UOM:%25
PESTON:0920721	20721	PESTON:0104547	PESTON:0720721	ingredient concentration	20	20	UOM:%25
PESTON:0920722	20722	PESTON:0107781	PESTON:0720722	ingredient concentration	20	20	UOM:%25
PESTON:0920723	20723	PESTON:0106638	PESTON:0720723	ingredient concentration	23.3	23.3	UOM:%25
PESTON:0920724	20724	PESTON:0110796	PESTON:0720724	ingredient concentration	24.5	24.5	UOM:%25
PESTON:0920725	20725	PESTON:0108283	PESTON:0720725	ingredient concentration	30	30	UOM:%25
PESTON:0920726	20726	PESTON:0100983	PESTON:0720726	ingredient concentration	40	40	UOM:%25
PESTON:0920727	20727	PESTON:0105883	PESTON:0720727	ingredient concentration	40	40	UOM:%25
PESTON:0920728	20728	PESTON:0109950	PESTON:0720728	ingredient concentration	40	40	UOM:%25
PESTON:0920729	20729	PESTON:0104957	PESTON:0720729	ingredient concentration	47.5	47.5	UOM:%25
PESTON:0920730	20730	PESTON:0104480	PESTON:0720730	ingredient concentration	48	48	UOM:%25
PESTON:0920731	20731	PESTON:0106203	PESTON:0720731	ingredient concentration	48	48	UOM:%25
PESTON:0920732	20732	PESTON:0106787	PESTON:0720732	ingredient concentration	48	48	UOM:%25
PESTON:0920733	20733	PESTON:0109890	PESTON:0720733	ingredient concentration	48	48	UOM:%25
PESTON:0920734	20734	PESTON:0111144	PESTON:0720734	ingredient concentration	48	48	UOM:%25
PESTON:0920735	20735	PESTON:0101671	PESTON:0720735	ingredient concentration	49	49	UOM:%25
PESTON:0920736	20736	PESTON:0105727	PESTON:0720736	ingredient concentration	49	49	UOM:%25
PESTON:0920737	20737	PESTON:0100942	PESTON:0720737	ingredient concentration	50	50	UOM:%25
PESTON:0920738	20738	PESTON:0105485	PESTON:0720738	ingredient concentration	59.3	59.3	UOM:%25
PESTON:0920739	20739	PESTON:0104544	PESTON:0720739	ingredient concentration	291	291	UOM:g
PESTON:0920740	20740	PESTON:0100083	PESTON:0720740	ingredient concentration			
PESTON:0920741	20741	PESTON:0103977	PESTON:0720741	ingredient concentration			
PESTON:0920742	20742	PESTON:0106208	PESTON:0720742	ingredient concentration			
PESTON:0920743	20743	PESTON:0106528	PESTON:0720743	ingredient concentration			
PESTON:0920744	20744	PESTON:0104545	PESTON:0720744	ingredient concentration			
PESTON:0920745	20745	PESTON:0105222	PESTON:0720745	ingredient concentration			
PESTON:0920746	20746	PESTON:0105315	PESTON:0720746	ingredient concentration			
PESTON:0920747	20747	PESTON:0109663	PESTON:0720747	ingredient concentration	75	75	UOM:%25
PESTON:0920748	20748	PESTON:0115178	PESTON:0720748	ingredient concentration	75	75	UOM:%25
PESTON:0920749	20749	PESTON:0115418	PESTON:0720749	ingredient concentration	75	75	UOM:%25
PESTON:0920750	20750	PESTON:0115762	PESTON:0720750	ingredient concentration	75	75	UOM:%25
PESTON:0920751	20751	PESTON:0115942	PESTON:0720751	ingredient concentration	75	75	UOM:%25
PESTON:0920752	20752	PESTON:0116257	PESTON:0720752	ingredient concentration	75	75	UOM:%25
PESTON:0920753	20753	PESTON:0116719	PESTON:0720753	ingredient concentration	75	75	UOM:%25
PESTON:0920754	20754	PESTON:0105687	PESTON:0720754	ingredient concentration	11	11	UOM:%25
PESTON:0920755	20755	PESTON:0106114	PESTON:0720755	ingredient concentration	11	11	UOM:%25
PESTON:0920756	20756	PESTON:0107657	PESTON:0720756	ingredient concentration	40	40	UOM:%25
PESTON:0920757	20757	PESTON:0102453	PESTON:0720757	ingredient concentration	82	82	UOM:%25
PESTON:0920758	20758	PESTON:0104818	PESTON:0720758	ingredient concentration			
PESTON:0920759	20759	PESTON:0105459	PESTON:0720759	ingredient concentration			
PESTON:0920760	20760	PESTON:0107251	PESTON:0720760	ingredient concentration			
PESTON:0920761	20761	PESTON:0108164	PESTON:0720761	ingredient concentration	44	44	UOM:%25
PESTON:0920762	20762	PESTON:0102013	PESTON:0720762	ingredient concentration			
PESTON:0920763	20763	PESTON:0114410	PESTON:0720763	ingredient concentration	0	0	UOM:%25
PESTON:0920764	20764	PESTON:0114411	PESTON:0715336	ingredient concentration	0.1	0.1	UOM:%25
PESTON:0920765	20765	PESTON:0113982	PESTON:0720765	ingredient concentration	4	4	UOM:%25
PESTON:0920766	20766	PESTON:0115999	PESTON:0720766	ingredient concentration	4.2	4.2	UOM:%25
PESTON:0920767	20767	PESTON:0114938	PESTON:0720767	ingredient concentration	9.1	9.1	UOM:%25
PESTON:0920768	20768	PESTON:0111301	PESTON:0720768	ingredient concentration	17.2	17.2	UOM:%25
PESTON:0920769	20769	PESTON:0114457	PESTON:0720769	ingredient concentration	20	20	UOM:%25
PESTON:0920770	20770	PESTON:0116632	PESTON:0711148	ingredient concentration	21.4	21.4	UOM:%25
PESTON:0920771	20771	PESTON:0113689	PESTON:0720771	ingredient concentration	25	25	UOM:%25
PESTON:0920772	20772	PESTON:0112920	PESTON:0720772	ingredient concentration	32.3	32.3	UOM:%25
PESTON:0920773	20773	PESTON:0111119	PESTON:0720773	ingredient concentration	50	50	UOM:%25
PESTON:0920774	20774	PESTON:0116433	PESTON:0720774	ingredient concentration	50	50	UOM:%25
PESTON:0920775	20775	PESTON:0116495	PESTON:0720775	ingredient concentration	50	50	UOM:%25
PESTON:0920776	20776	PESTON:0108514	PESTON:0720776	ingredient concentration	25	25	UOM:%25
PESTON:0920777	20777	PESTON:0112698	PESTON:0720777	ingredient concentration	25	25	UOM:%25
PESTON:0920778	20778	PESTON:0111865	PESTON:0720778	ingredient concentration	39	39	UOM:%25
PESTON:0920779	20779	PESTON:0112688	PESTON:0720779	ingredient concentration	39	39	UOM:%25
PESTON:0920780	20780	PESTON:0112726	PESTON:0720780	ingredient concentration	39	39	UOM:%25
PESTON:0920781	20781	PESTON:0115711	PESTON:0720781	ingredient concentration	39.3	39.3	UOM:%25
PESTON:0920782	20782	PESTON:0116176	PESTON:0720782	ingredient concentration	39.3	39.3	UOM:%25
PESTON:0920783	20783	PESTON:0108150	PESTON:0720783	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920784	20784	PESTON:0111719	PESTON:0720784	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920785	20785	PESTON:0112190	PESTON:0720785	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920786	20786	PESTON:0112210	PESTON:0720786	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920787	20787	PESTON:0112418	PESTON:0720787	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920788	20788	PESTON:0112440	PESTON:0720788	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920789	20789	PESTON:0112988	PESTON:0720789	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920790	20790	PESTON:0113038	PESTON:0720790	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920791	20791	PESTON:0113088	PESTON:0720791	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920792	20792	PESTON:0113228	PESTON:0720792	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920793	20793	PESTON:0113257	PESTON:0720793	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920794	20794	PESTON:0113334	PESTON:0720794	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920795	20795	PESTON:0113404	PESTON:0720795	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920796	20796	PESTON:0113446	PESTON:0720796	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920797	20797	PESTON:0113501	PESTON:0720797	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920798	20798	PESTON:0113668	PESTON:0720798	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920799	20799	PESTON:0114047	PESTON:0720799	ingredient concentration	39.4	39.4	UOM:%25
PESTON:0920800	20800	PESTON:0110625	PESTON:0720800	ingredient concentration			
PESTON:0920801	20801	PESTON:0103603	PESTON:0713068	ingredient concentration	0	0	UOM:%25
PESTON:0920802	20802	PESTON:0111539	PESTON:0720802	ingredient concentration	0.1	0.1	UOM:%25
PESTON:0920803	20803	PESTON:0107228	PESTON:0720803	ingredient concentration	1	1	UOM:%25
PESTON:0920804	20804	PESTON:0107836	PESTON:0720804	ingredient concentration	1	1	UOM:%25
PESTON:0920805	20805	PESTON:0108527	PESTON:0720805	ingredient concentration	1	1	UOM:%25
PESTON:0920806	20806	PESTON:0101105	PESTON:0720806	ingredient concentration	1.5	1.5	UOM:%25
PESTON:0920807	20807	PESTON:0112577	PESTON:0712818	ingredient concentration	2	2	UOM:%25
PESTON:0920808	20808	PESTON:0112739	PESTON:0712819	ingredient concentration	2	2	UOM:%25
PESTON:0920809	20809	PESTON:0112740	PESTON:0712820	ingredient concentration	2	2	UOM:%25
PESTON:0920810	20810	PESTON:0107523	PESTON:0713025	ingredient concentration	2	2	UOM:%25
PESTON:0920811	20811	PESTON:0107780	PESTON:0708952	ingredient concentration	3	3	UOM:%25
PESTON:0920812	20812	PESTON:0106762	PESTON:0704127	ingredient concentration	10	10	UOM:%25
PESTON:0920813	20813	PESTON:0107892	PESTON:0714342	ingredient concentration	12	12	UOM:%25
PESTON:0920814	20814	PESTON:0106129	PESTON:0704129	ingredient concentration	12	12	UOM:%25
PESTON:0920815	20815	PESTON:0107121	PESTON:0704131	ingredient concentration	13	13	UOM:%25
PESTON:0920816	20816	PESTON:0108977	PESTON:0715220	ingredient concentration	13	13	UOM:%25
PESTON:0920817	20817	PESTON:0105427	PESTON:0716104	ingredient concentration	15	15	UOM:%25
PESTON:0920818	20818	PESTON:0107689	PESTON:0720818	ingredient concentration	17	17	UOM:%25
PESTON:0920819	20819	PESTON:0108078	PESTON:0720819	ingredient concentration	18	18	UOM:%25
PESTON:0920820	20820	PESTON:0105829	PESTON:0712766	ingredient concentration	18	18	UOM:%25
PESTON:0920821	20821	PESTON:0108697	PESTON:0712767	ingredient concentration	18	18	UOM:%25
PESTON:0920822	20822	PESTON:0108832	PESTON:0704133	ingredient concentration	18	18	UOM:%25
PESTON:0920823	20823	PESTON:0104906	PESTON:0713037	ingredient concentration	19	19	UOM:%25
PESTON:0920824	20824	PESTON:0106111	PESTON:0711273	ingredient concentration	19.8	19.8	UOM:%25
PESTON:0920825	20825	PESTON:0106031	PESTON:0715343	ingredient concentration	20	20	UOM:%25
PESTON:0920826	20826	PESTON:0106909	PESTON:0715344	ingredient concentration	20	20	UOM:%25
PESTON:0920827	20827	PESTON:0104241	PESTON:0713058	ingredient concentration	22	22	UOM:%25
PESTON:0920828	20828	PESTON:0108780	PESTON:0713060	ingredient concentration	22	22	UOM:%25
PESTON:0920829	20829	PESTON:0109365	PESTON:0704128	ingredient concentration	22	22	UOM:%25
PESTON:0920830	20830	PESTON:0108220	PESTON:0712826	ingredient concentration	22.5	22.5	UOM:%25
PESTON:0920831	20831	PESTON:0111968	PESTON:0712827	ingredient concentration	22.5	22.5	UOM:%25
PESTON:0920832	20832	PESTON:0108197	PESTON:0712824	ingredient concentration	23	23	UOM:%25
PESTON:0920833	20833	PESTON:0104418	PESTON:0713059	ingredient concentration	23	23	UOM:%25
PESTON:0920834	20834	PESTON:0104753	PESTON:0713062	ingredient concentration	23.2	23.2	UOM:%25
PESTON:0920835	20835	PESTON:0101653	PESTON:0713063	ingredient concentration	24	24	UOM:%25
PESTON:0920836	20836	PESTON:0101713	PESTON:0713064	ingredient concentration	24	24	UOM:%25
PESTON:0920837	20837	PESTON:0102024	PESTON:0713065	ingredient concentration	24	24	UOM:%25
PESTON:0920838	20838	PESTON:0102422	PESTON:0713034	ingredient concentration	24	24	UOM:%25
PESTON:0920839	20839	PESTON:0103473	PESTON:0713066	ingredient concentration	24	24	UOM:%25
PESTON:0920840	20840	PESTON:0103491	PESTON:0713067	ingredient concentration	24	24	UOM:%25
PESTON:0920841	20841	PESTON:0104788	PESTON:0713069	ingredient concentration	24	24	UOM:%25
PESTON:0920842	20842	PESTON:0104889	PESTON:0713070	ingredient concentration	24	24	UOM:%25
PESTON:0920843	20843	PESTON:0105382	PESTON:0713077	ingredient concentration	24	24	UOM:%25
PESTON:0920844	20844	PESTON:0106004	PESTON:0713071	ingredient concentration	24	24	UOM:%25
PESTON:0920845	20845	PESTON:0106042	PESTON:0713072	ingredient concentration	24	24	UOM:%25
PESTON:0920846	20846	PESTON:0106835	PESTON:0713073	ingredient concentration	24	24	UOM:%25
PESTON:0920847	20847	PESTON:0107000	PESTON:0713038	ingredient concentration	24	24	UOM:%25
PESTON:0920848	20848	PESTON:0107033	PESTON:0713074	ingredient concentration	24	24	UOM:%25
PESTON:0920849	20849	PESTON:0107214	PESTON:0713075	ingredient concentration	24	24	UOM:%25
PESTON:0920850	20850	PESTON:0108079	PESTON:0714302	ingredient concentration	25	25	UOM:%25
PESTON:0920851	20851	PESTON:0107565	PESTON:0713078	ingredient concentration	30	30	UOM:%25
PESTON:0920852	20852	PESTON:0108342	PESTON:0718532	ingredient concentration	30	30	UOM:%25
PESTON:0920853	20853	PESTON:0108357	PESTON:0718533	ingredient concentration	30	30	UOM:%25
PESTON:0920854	20854	PESTON:0107540	PESTON:0711167	ingredient concentration	34	34	UOM:%25
PESTON:0920855	20855	PESTON:0103667	PESTON:0720855	ingredient concentration	36	36	UOM:%25
PESTON:0920856	20856	PESTON:0109313	PESTON:0720856	ingredient concentration	36	36	UOM:%25
PESTON:0920857	20857	PESTON:0107982	PESTON:0708432	ingredient concentration	37	37	UOM:%25
PESTON:0920858	20858	PESTON:0110443	PESTON:0720858	ingredient concentration	38.3	38.3	UOM:%25
PESTON:0920859	20859	PESTON:0103713	PESTON:0720859	ingredient concentration	42	42	UOM:%25
